"datasetName","decimalLongitude","decimalLatitude","basisOfRecord","scientificName"
"obis",142.2,-10.5617,"HumanObservation","Natator depressus"
"obis",150.4122,-21.7543,"HumanObservation","Natator depressus"
"obis",136.3333,-11.4667,"PreservedSpecimen","Natator depressus"
"obis",139.075,-16.99,"HumanObservation","Natator depressus"
"obis",142.1054,-10.0671,"HumanObservation","Natator depressus"
"obis",148.7611,-20.6711,"HumanObservation","Natator depressus"
"obis",149.5587,-22.1651,"HumanObservation","Natator depressus"
"obis",150.8967,-23.1,"HumanObservation","Natator depressus"
"obis",136.47,-13.95,"PreservedSpecimen","Natator depressus"
"obis",149.5,-22.5,"MachineObservation","Natator depressus"
"obis",131.01667,-12.3,"HumanObservation","Natator depressus"
"obis",142.0759,-10.2389,"HumanObservation","Natator depressus"
"obis",142.16,-10.22,"HumanObservation","Natator depressus"
"obis",143.3948,-12.75,"HumanObservation","Natator depressus"
"obis",150.73,-23.13,"PreservedSpecimen","Natator depressus"
"obis",135.95333,-11.75167,"HumanObservation","Natator depressus"
"obis",149.652,-21.9784,"HumanObservation","Natator depressus"
"obis",150.4386,-21.7648,"HumanObservation","Natator depressus"
"obis",149.8428,-21.4472,"HumanObservation","Natator depressus"
"obis",136.48,-13.18472,"HumanObservation","Natator depressus"
"obis",143.5039,-12.9853,"HumanObservation","Natator depressus"
"obis",150.17,-21.98,"HumanObservation","Natator depressus"
"obis",150.8867,-23.085,"HumanObservation","Natator depressus"
"obis",132.23,-12.06,"HumanObservation","Natator depressus"
"obis",111.5,-18.5,"MachineObservation","Natator depressus"
"obis",136.22333,-11.99333,"HumanObservation","Natator depressus"
"obis",150.3036,-22.2499,"HumanObservation","Natator depressus"
"obis",141.5893,-14.8547,"HumanObservation","Natator depressus"
"obis",149.0631,-20.6156,"HumanObservation","Natator depressus"
"obis",143.1833,-11.7,"HumanObservation","Natator depressus"
"obis",135.97798,-11.67431,"HumanObservation","Natator depressus"
"obis",143.2917,-9.9567,"HumanObservation","Natator depressus"
"obis",148.8548,-20.7849,"HumanObservation","Natator depressus"
"obis",135.8845,-14.41522,"HumanObservation","Natator depressus"
"obis",139.5467,-17.4683,"HumanObservation","Natator depressus"
"obis",139.4731,-16.6076,"HumanObservation","Natator depressus"
"obis",130.3483,-12.69,"HumanObservation","Natator depressus"
"obis",143.1197,-12.1156,"HumanObservation","Natator depressus"
"obis",145.7167,-16.8,"HumanObservation","Natator depressus"
"obis",149.1397,-21.0019,"HumanObservation","Natator depressus"
"obis",149.2684,-20.7635,"HumanObservation","Natator depressus"
"obis",149.6722,-21.7168,"HumanObservation","Natator depressus"
"obis",149.6728,-21.358,"HumanObservation","Natator depressus"
"obis",148.7879,-20.7652,"HumanObservation","Natator depressus"
"obis",150.1131,-21.9219,"HumanObservation","Natator depressus"
"obis",143.1083,-10.2583,"HumanObservation","Natator depressus"
"obis",150.2614,-21.4872,"HumanObservation","Natator depressus"
"obis",139.85,-16.6667,"HumanObservation","Natator depressus"
"obis",136.8225,-14.175,"HumanObservation","Natator depressus"
"obis",150.93441,-23.34426,"HumanObservation","Natator depressus"
"obis",136.39,-13.7067,"HumanObservation","Natator depressus"
"obis",142.0933,-10.3283,"HumanObservation","Natator depressus"
"obis",148.85,-20.35,"HumanObservation","Natator depressus"
"obis",151.42,-23.98,"HumanObservation","Natator depressus"
"obis",143.0917,-12.1734,"HumanObservation","Natator depressus"
"obis",149.8399,-22.0361,"HumanObservation","Natator depressus"
"obis",130.5017,-12.5733,"HumanObservation","Natator depressus"
"obis",141.4315,-16.0786,"HumanObservation","Natator depressus"
"obis",143.4485,-12.8503,"HumanObservation","Natator depressus"
"obis",150.034,-20.9058,"HumanObservation","Natator depressus"
"obis",142.4101,-10.7416,"HumanObservation","Natator depressus"
"obis",130.74183,-11.38,"HumanObservation","Natator depressus"
"obis",143.4167,-9.8167,"HumanObservation","Natator depressus"
"obis",139.7111,-16.5335,"HumanObservation","Natator depressus"
"obis",149.5932,-22.1437,"HumanObservation","Natator depressus"
"obis",150.3189,-22.2467,"HumanObservation","Natator depressus"
"obis",142.1676,-10.1857,"HumanObservation","Natator depressus"
"obis",142.1678,-10.2019,"HumanObservation","Natator depressus"
"obis",143.6017,-13.9121,"HumanObservation","Natator depressus"
"obis",139.8083,-16.4917,"HumanObservation","Natator depressus"
"obis",148.9049,-20.8394,"HumanObservation","Natator depressus"
"obis",149.4356,-20.7683,"HumanObservation","Natator depressus"
"obis",149.6594,-21.9474,"HumanObservation","Natator depressus"
"obis",149.7806,-21.6024,"HumanObservation","Natator depressus"
"obis",124.5,-13.5,"MachineObservation","Natator depressus"
"obis",151.1067,-23.485,"HumanObservation","Natator depressus"
"obis",140.5,-10.5,"MachineObservation","Natator depressus"
"obis",143.4833,-9.5667,"HumanObservation","Natator depressus"
"obis",149.2275,-21.0733,"HumanObservation","Natator depressus"
"obis",139.2033,-17.2838,"HumanObservation","Natator depressus"
"obis",136.23333,-14.35333,"PreservedSpecimen","Natator depressus"
"obis",149.0742,-20.2837,"HumanObservation","Natator depressus"
"obis",142.755,-10.66,"HumanObservation","Natator depressus"
"obis",149.4844,-21.5986,"HumanObservation","Natator depressus"
"obis",149.5465,-21.031,"HumanObservation","Natator depressus"
"obis",149.8664,-21.6075,"HumanObservation","Natator depressus"
"obis",150.8783,-23.0483,"HumanObservation","Natator depressus"
"obis",142.1307,-10.195,"HumanObservation","Natator depressus"
"obis",152.3333,-21.2833,"HumanObservation","Natator depressus"
"obis",150.244,-21.6563,"HumanObservation","Natator depressus"
"obis",140.5,-9.5,"MachineObservation","Natator depressus"
"obis",142.0717,-10.2657,"HumanObservation","Natator depressus"
"obis",139.4493,-16.6365,"HumanObservation","Natator depressus"
"obis",132.17,-10.53,"PreservedSpecimen","Natator depressus"
"obis",149.9285,-21.497,"HumanObservation","Natator depressus"
"obis",148.9232,-20.8531,"HumanObservation","Natator depressus"
"obis",150.032,-20.9081,"HumanObservation","Natator depressus"
"obis",136.6075,-14.27167,"HumanObservation","Natator depressus"
"obis",148.9059,-20.8448,"HumanObservation","Natator depressus"
"obis",150.0703,-20.9656,"HumanObservation","Natator depressus"
"obis",149.4731,-20.7468,"HumanObservation","Natator depressus"
"obis",141.5794,-12.9995,"HumanObservation","Natator depressus"
"obis",141.6492,-12.4423,"HumanObservation","Natator depressus"
"obis",149.4734,-20.7483,"HumanObservation","Natator depressus"
"obis",115.5,-20.8,"PreservedSpecimen","Natator depressus"
"obis",149.8265,-21.6066,"HumanObservation","Natator depressus"
"obis",142.075,-10.2367,"HumanObservation","Natator depressus"
"obis",143.1533,-10.105,"HumanObservation","Natator depressus"
"obis",150.9033,-23.0917,"HumanObservation","Natator depressus"
"obis",132.28333,-11.1,"HumanObservation","Natator depressus"
"obis",150.0307,-20.9117,"HumanObservation","Natator depressus"
"obis",141.5,-14.5,"MachineObservation","Natator depressus"
"obis",136.1533,-14.2617,"PreservedSpecimen","Natator depressus"
"obis",137.73018,-15.52997,"PreservedSpecimen","Natator depressus"
"obis",136.38083,-11.88083,"HumanObservation","Natator depressus"
"obis",141.5717,-14.7735,"HumanObservation","Natator depressus"
"obis",150.1612,-21.9819,"HumanObservation","Natator depressus"
"obis",143.5,-13.5,"MachineObservation","Natator depressus"
"obis",139.6667,-15.8,"PreservedSpecimen","Natator depressus"
"obis",149.4632,-21.9109,"HumanObservation","Natator depressus"
"obis",136.004,-11.65217,"HumanObservation","Natator depressus"
"obis",149.71,-21.4533,"HumanObservation","Natator depressus"
"obis",135.615,-11.97917,"HumanObservation","Natator depressus"
"obis",150.4281,-21.7573,"HumanObservation","Natator depressus"
"obis",152.7117,-22.3617,"HumanObservation","Natator depressus"
"obis",149.2942,-20.8242,"HumanObservation","Natator depressus"
"obis",151.3917,-23.8683,"HumanObservation","Natator depressus"
"obis",150.1537,-21.5295,"HumanObservation","Natator depressus"
"obis",137.29167,-15.465,"PreservedSpecimen","Natator depressus"
"obis",150.985,-23.1933,"HumanObservation","Natator depressus"
"obis",149.6525,-21.9333,"HumanObservation","Natator depressus"
"obis",143.3523,-12.5653,"HumanObservation","Natator depressus"
"obis",136.09,-13.30833,"HumanObservation","Natator depressus"
"obis",151.7833,-23.25,"HumanObservation","Natator depressus"
"obis",150.3263,-21.6655,"HumanObservation","Natator depressus"
"obis",138.5,-15.5,"MachineObservation","Natator depressus"
"obis",150.2948,-21.6741,"HumanObservation","Natator depressus"
"obis",139.5487,-16.3931,"HumanObservation","Natator depressus"
"obis",124.5,-11.5,"MachineObservation","Natator depressus"
"obis",142.915,-9.8567,"HumanObservation","Natator depressus"
"obis",150.2233,-21.6593,"HumanObservation","Natator depressus"
"obis",141.3923,-15.9087,"HumanObservation","Natator depressus"
"obis",142.4455,-10.7162,"HumanObservation","Natator depressus"
"obis",143.5133,-9.8417,"HumanObservation","Natator depressus"
"obis",137.5,-10.5,"MachineObservation","Natator depressus"
"obis",142.645,-9.7983,"HumanObservation","Natator depressus"
"obis",149.8733,-22.1272,"HumanObservation","Natator depressus"
"obis",132.5,-10.5,"MachineObservation","Natator depressus"
"obis",136.15915,-14.1625,"HumanObservation","Natator depressus"
"obis",148.7107,-20.6767,"HumanObservation","Natator depressus"
"obis",139.65,-15.7167,"PreservedSpecimen","Natator depressus"
"obis",146.85111,-19.09833,"HumanObservation","Natator depressus"
"obis",141.3167,-12.9,"PreservedSpecimen","Natator depressus"
"obis",138.1583,-16.6733,"HumanObservation","Natator depressus"
"obis",136.80667,-14.02333,"HumanObservation","Natator depressus"
"obis",142.1349,-11.0087,"HumanObservation","Natator depressus"
"obis",149.1594,-20.7541,"HumanObservation","Natator depressus"
"obis",136.22185,-14.32777,"PreservedSpecimen","Natator depressus"
"obis",142.348,-10.8848,"HumanObservation","Natator depressus"
"obis",148.8078,-20.4916,"HumanObservation","Natator depressus"
"obis",151.3567,-23.8,"HumanObservation","Natator depressus"
"obis",148.8097,-20.7731,"HumanObservation","Natator depressus"
"obis",135.92284,-13.7154,"HumanObservation","Natator depressus"
"obis",143.1634,-12.0397,"HumanObservation","Natator depressus"
"obis",130.3533,-12.75,"HumanObservation","Natator depressus"
"obis",142.1303,-10.9617,"HumanObservation","Natator depressus"
"obis",150.2535,-21.5266,"HumanObservation","Natator depressus"
"obis",136.87667,-14.18083,"HumanObservation","Natator depressus"
"obis",142.1733,-10.2,"HumanObservation","Natator depressus"
"obis",149.7986,-21.8488,"HumanObservation","Natator depressus"
"obis",143.2333,-12.25,"HumanObservation","Natator depressus"
"obis",150.2731,-22.2317,"HumanObservation","Natator depressus"
"obis",143.05,-11.3667,"HumanObservation","Natator depressus"
"obis",151.2933,-23.7167,"HumanObservation","Natator depressus"
"obis",148.847,-20.7889,"HumanObservation","Natator depressus"
"obis",139.5833,-15.7333,"PreservedSpecimen","Natator depressus"
"obis",150.2995,-21.7464,"HumanObservation","Natator depressus"
"obis",136.5383,-11.7717,"HumanObservation","Natator depressus"
"obis",137.5,-15.5,"MachineObservation","Natator depressus"
"obis",150.83,-23.2583,"HumanObservation","Natator depressus"
"obis",149.4428,-20.9103,"HumanObservation","Natator depressus"
"obis",141.4242,-15.7171,"HumanObservation","Natator depressus"
"obis",151.775,-23.995,"HumanObservation","Natator depressus"
"obis",143.2886,-12.5152,"HumanObservation","Natator depressus"
"obis",136.85,-15.53083,"HumanObservation","Natator depressus"
"obis",131.02,-12.27,"HumanObservation","Natator depressus"
"obis",147.3902,-19.3041,"HumanObservation","Natator depressus"
"obis",143.3033,-9.6167,"HumanObservation","Natator depressus"
"obis",143.0333,-11.4483,"HumanObservation","Natator depressus"
"obis",150.9517,-23.1683,"HumanObservation","Natator depressus"
"obis",143.4596,-12.8616,"HumanObservation","Natator depressus"
"obis",149.0833,-20.4833,"HumanObservation","Natator depressus"
"obis",150.1424,-22.2552,"HumanObservation","Natator depressus"
"obis",142.7543,-11.0262,"HumanObservation","Natator depressus"
"obis",123.6,-16.7,"PreservedSpecimen","Natator depressus"
"obis",143.6721,-14.0068,"HumanObservation","Natator depressus"
"obis",136.87117,-15.56855,"HumanObservation","Natator depressus"
"obis",149.2569,-20.8025,"HumanObservation","Natator depressus"
"obis",153.14,-26.7883,"HumanObservation","Natator depressus"
"obis",133.5,-11.5,"MachineObservation","Natator depressus"
"obis",143.855,-9.4783,"HumanObservation","Natator depressus"
"obis",136.5,-13.03,"PreservedSpecimen","Natator depressus"
"obis",149.072,-20.628,"HumanObservation","Natator depressus"
"obis",142.295,-10.7217,"HumanObservation","Natator depressus"
"obis",142.3517,-10.5483,"HumanObservation","Natator depressus"
"obis",139.1408,-17.0797,"HumanObservation","Natator depressus"
"obis",149.6568,-21.3726,"HumanObservation","Natator depressus"
"obis",149.0788,-20.6542,"HumanObservation","Natator depressus"
"obis",142.0803,-10.1015,"HumanObservation","Natator depressus"
"obis",143.1053,-12.1363,"HumanObservation","Natator depressus"
"obis",142.2523,-10.9113,"HumanObservation","Natator depressus"
"obis",143.3997,-12.7597,"HumanObservation","Natator depressus"
"obis",151.9333,-23.2667,"HumanObservation","Natator depressus"
"obis",150.8683,-23.245,"HumanObservation","Natator depressus"
"obis",143.095,-10.5233,"HumanObservation","Natator depressus"
"obis",142.8576,-11.7552,"HumanObservation","Natator depressus"
"obis",136.89091,-13.83745,"HumanObservation","Natator depressus"
"obis",145.9334,-16.6175,"HumanObservation","Natator depressus"
"obis",144.0267,-9.9417,"HumanObservation","Natator depressus"
"obis",142.9833,-11.7333,"HumanObservation","Natator depressus"
"obis",141.6349,-12.9091,"HumanObservation","Natator depressus"
"obis",149.1679,-20.5928,"HumanObservation","Natator depressus"
"obis",149.3853,-20.9128,"HumanObservation","Natator depressus"
"obis",143.7833,-11.4167,"HumanObservation","Natator depressus"
"obis",142.9667,-11.3833,"HumanObservation","Natator depressus"
"obis",142.65,-10.6333,"HumanObservation","Natator depressus"
"obis",142.9717,-10.795,"HumanObservation","Natator depressus"
"obis",150.9383,-23.355,"HumanObservation","Natator depressus"
"obis",149.8677,-22.1418,"HumanObservation","Natator depressus"
"obis",143.51,-12.9944,"HumanObservation","Natator depressus"
"obis",149.2034,-21.1514,"HumanObservation","Natator depressus"
"obis",150.8333,-23.2883,"HumanObservation","Natator depressus"
"obis",149.9075,-22.055,"HumanObservation","Natator depressus"
"obis",150.1422,-21.977,"HumanObservation","Natator depressus"
"obis",132.4612,-11.62359,"HumanObservation","Natator depressus"
"obis",136.53749,-13.12414,"HumanObservation","Natator depressus"
"obis",143.129,-11.9073,"HumanObservation","Natator depressus"
"obis",135.5,-10.5,"MachineObservation","Natator depressus"
"obis",142.0024,-11.7569,"HumanObservation","Natator depressus"
"obis",149.8205,-21.4353,"HumanObservation","Natator depressus"
"obis",125.5,-14.5,"MachineObservation","Natator depressus"
"obis",142.2544,-10.7377,"HumanObservation","Natator depressus"
"obis",149.1137,-20.5815,"HumanObservation","Natator depressus"
"obis",136.3167,-13.51,"PreservedSpecimen","Natator depressus"
"obis",141.9418,-11.9833,"HumanObservation","Natator depressus"
"obis",150.9183,-23.1683,"HumanObservation","Natator depressus"
"obis",136.9917,-13.94,"PreservedSpecimen","Natator depressus"
"obis",135.717,-14.883,"PreservedSpecimen","Natator depressus"
"obis",150.825,-23.2817,"HumanObservation","Natator depressus"
"obis",142.4483,-10.4617,"HumanObservation","Natator depressus"
"obis",148.67944,-20.22078,"HumanObservation","Natator depressus"
"obis",143.537,-13.7715,"HumanObservation","Natator depressus"
"obis",135.15451,-11.69858,"HumanObservation","Natator depressus"
"obis",149.1424,-20.7381,"HumanObservation","Natator depressus"
"obis",152.4563,-24.8048,"HumanObservation","Natator depressus"
"obis",153.533,-27.417,"HumanObservation","Natator depressus"
"obis",149.4317,-20.9032,"HumanObservation","Natator depressus"
"obis",141.78421,-12.1153,"PreservedSpecimen","Natator depressus"
"obis",150.1565,-21.9772,"HumanObservation","Natator depressus"
"obis",139.1622,-16.7453,"HumanObservation","Natator depressus"
"obis",151.8833,-24.1517,"HumanObservation","Natator depressus"
"obis",145.4727,-14.6642,"HumanObservation","Natator depressus"
"obis",136.3667,-11.407,"PreservedSpecimen","Natator depressus"
"obis",150.3307,-22.2292,"HumanObservation","Natator depressus"
"obis",150.139,-21.9639,"HumanObservation","Natator depressus"
"obis",149.2689,-20.7586,"HumanObservation","Natator depressus"
"obis",150.1494,-22.2647,"HumanObservation","Natator depressus"
"obis",149.1042,-20.5481,"HumanObservation","Natator depressus"
"obis",142.15,-10.7167,"HumanObservation","Natator depressus"
"obis",132.133,-11.15,"PreservedSpecimen","Natator depressus"
"obis",153.18237,-30.30062,"HumanObservation","Natator depressus"
"obis",149.1803,-21.0173,"HumanObservation","Natator depressus"
"obis",149.1483,-20.7416,"HumanObservation","Natator depressus"
"obis",143.217,-11.9851,"HumanObservation","Natator depressus"
"obis",149.2951,-20.823,"HumanObservation","Natator depressus"
"obis",147.5,-19.5,"MachineObservation","Natator depressus"
"obis",140.5,-15.5,"MachineObservation","Natator depressus"
"obis",150.19,-21.9744,"HumanObservation","Natator depressus"
"obis",139.3864,-16.7215,"HumanObservation","Natator depressus"
"obis",149.5715,-22.1257,"HumanObservation","Natator depressus"
"obis",136.0133,-11.6967,"HumanObservation","Natator depressus"
"obis",149.198,-20.7001,"HumanObservation","Natator depressus"
"obis",145.5667,-16.3833,"HumanObservation","Natator depressus"
"obis",149.7791,-21.6713,"HumanObservation","Natator depressus"
"obis",144,-11.45,"HumanObservation","Natator depressus"
"obis",149.7871,-21.8174,"HumanObservation","Natator depressus"
"obis",149.3989,-20.7747,"HumanObservation","Natator depressus"
"obis",142.5316,-10.6919,"HumanObservation","Natator depressus"
"obis",149.8404,-21.4433,"HumanObservation","Natator depressus"
"obis",130.433,-12.516,"PreservedSpecimen","Natator depressus"
"obis",149.1448,-20.7408,"HumanObservation","Natator depressus"
"obis",145.9353,-16.633,"HumanObservation","Natator depressus"
"obis",151.565,-24.01,"HumanObservation","Natator depressus"
"obis",141.48,-12.5533,"PreservedSpecimen","Natator depressus"
"obis",149.5767,-22.1214,"HumanObservation","Natator depressus"
"obis",145.5,-17.5,"MachineObservation","Natator depressus"
"obis",139.9095,-17.6167,"HumanObservation","Natator depressus"
"obis",142.1182,-10.2432,"HumanObservation","Natator depressus"
"obis",149.3938,-20.7836,"HumanObservation","Natator depressus"
"obis",139.80946,-16.4902,"HumanObservation","Natator depressus"
"obis",149.81,-21.99,"HumanObservation","Natator depressus"
"obis",130.35833,-12.80667,"HumanObservation","Natator depressus"
"obis",139.4784,-16.6909,"HumanObservation","Natator depressus"
"obis",142.758,-10.9995,"HumanObservation","Natator depressus"
"obis",135.9517,-11.745,"HumanObservation","Natator depressus"
"obis",150.0784,-22.1574,"HumanObservation","Natator depressus"
"obis",136.8833,-12.5667,"PreservedSpecimen","Natator depressus"
"obis",152.48333,-24.91667,"PreservedSpecimen","Natator depressus"
"obis",132.9,-11.1583,"HumanObservation","Natator depressus"
"obis",141.4193,-15.7836,"HumanObservation","Natator depressus"
"obis",143.5814,-13.3769,"HumanObservation","Natator depressus"
"obis",149.541,-22.1281,"HumanObservation","Natator depressus"
"obis",151.3567,-23.9367,"HumanObservation","Natator depressus"
"obis",142.6143,-10.6098,"HumanObservation","Natator depressus"
"obis",142.1067,-10.3533,"HumanObservation","Natator depressus"
"obis",132.075,-11.36,"HumanObservation","Natator depressus"
"obis",136.81782,-11.66524,"HumanObservation","Natator depressus"
"obis",142.0702,-10.2372,"HumanObservation","Natator depressus"
"obis",136.30267,-11.4533,"PreservedSpecimen","Natator depressus"
"obis",149.3924,-20.7886,"HumanObservation","Natator depressus"
"obis",133.0167,-10.9,"HumanObservation","Natator depressus"
"obis",139.469,-16.5891,"HumanObservation","Natator depressus"
"obis",142.1321,-10.374,"HumanObservation","Natator depressus"
"obis",139.55,-15.7,"PreservedSpecimen","Natator depressus"
"obis",148.6671,-20.5763,"HumanObservation","Natator depressus"
"obis",142.1017,-10.2783,"HumanObservation","Natator depressus"
"obis",130.67483,-12.05067,"HumanObservation","Natator depressus"
"obis",115.9,-21,"PreservedSpecimen","Natator depressus"
"obis",138.976,-16.89,"HumanObservation","Natator depressus"
"obis",143.1942,-12.3516,"HumanObservation","Natator depressus"
"obis",136.81667,-12.11667,"HumanObservation","Natator depressus"
"obis",143.6333,-11.8833,"HumanObservation","Natator depressus"
"obis",150.0998,-22.2193,"HumanObservation","Natator depressus"
"obis",140.4541,-17.6516,"HumanObservation","Natator depressus"
"obis",151.2683,-23.6633,"HumanObservation","Natator depressus"
"obis",151.2367,-23.49,"HumanObservation","Natator depressus"
"obis",136.927,-14.35,"HumanObservation","Natator depressus"
"obis",126.5,-10.5,"MachineObservation","Natator depressus"
"obis",143.3617,-9.7167,"HumanObservation","Natator depressus"
"obis",143.3033,-11.8517,"HumanObservation","Natator depressus"
"obis",143.0333,-11.45,"HumanObservation","Natator depressus"
"obis",142.1548,-10.9337,"HumanObservation","Natator depressus"
"obis",140.83333,-17.48333,"PreservedSpecimen","Natator depressus"
"obis",133.3985,-11.48758,"HumanObservation","Natator depressus"
"obis",143.5432,-12.8457,"HumanObservation","Natator depressus"
"obis",150.99,-23.4817,"HumanObservation","Natator depressus"
"obis",143.2967,-12.0417,"HumanObservation","Natator depressus"
"obis",151.06,-23.45,"HumanObservation","Natator depressus"
"obis",141.5,-12.5,"MachineObservation","Natator depressus"
"obis",149.7167,-21.5117,"HumanObservation","Natator depressus"
"obis",141.6486,-15.0746,"HumanObservation","Natator depressus"
"obis",150.2288,-21.6535,"HumanObservation","Natator depressus"
"obis",141.2909,-16.4001,"HumanObservation","Natator depressus"
"obis",130.02,-13.12,"HumanObservation","Natator depressus"
"obis",143.2271,-11.9903,"HumanObservation","Natator depressus"
"obis",139.155,-17.0333,"HumanObservation","Natator depressus"
"obis",149.7751,-21.675,"HumanObservation","Natator depressus"
"obis",130.51,-12.64,"HumanObservation","Natator depressus"
"obis",132.103,-11.59083,"HumanObservation","Natator depressus"
"obis",133.5,-10.5,"MachineObservation","Natator depressus"
"obis",139.9,-16.75,"PreservedSpecimen","Natator depressus"
"obis",149.1999,-21.0173,"HumanObservation","Natator depressus"
"obis",142.4415,-10.7131,"HumanObservation","Natator depressus"
"obis",138.0233,-16.5717,"HumanObservation","Natator depressus"
"obis",136.8,-14.0433,"HumanObservation","Natator depressus"
"obis",149.65111,-21.44833,"HumanObservation","Natator depressus"
"obis",143.77611,-14.21778,"HumanObservation","Natator depressus"
"obis",140.5,-16.5,"MachineObservation","Natator depressus"
"obis",149.4333,-20.7662,"HumanObservation","Natator depressus"
"obis",139.4916,-16.9817,"HumanObservation","Natator depressus"
"obis",153.35,-27.23333,"PreservedSpecimen","Natator depressus"
"obis",152.45,-21.7833,"HumanObservation","Natator depressus"
"obis",149.2287,-20.7349,"HumanObservation","Natator depressus"
"obis",143.4667,-11.9033,"HumanObservation","Natator depressus"
"obis",139.6667,-16.75,"PreservedSpecimen","Natator depressus"
"obis",142.445,-10.4983,"HumanObservation","Natator depressus"
"obis",139.5787,-16.5294,"HumanObservation","Natator depressus"
"obis",142.1393,-10.1828,"HumanObservation","Natator depressus"
"obis",139.5667,-16.0333,"PreservedSpecimen","Natator depressus"
"obis",139.5,-9.5,"MachineObservation","Natator depressus"
"obis",152.56667,-25.11667,"PreservedSpecimen","Natator depressus"
"obis",141.94222,-12.20528,"PreservedSpecimen","Natator depressus"
"obis",150.1435,-21.972,"HumanObservation","Natator depressus"
"obis",142.1792,-9.9568,"HumanObservation","Natator depressus"
"obis",142.2667,-10.1917,"HumanObservation","Natator depressus"
"obis",139.3234,-16.7376,"HumanObservation","Natator depressus"
"obis",150.2495,-21.5229,"HumanObservation","Natator depressus"
"obis",136.90667,-14.13667,"HumanObservation","Natator depressus"
"obis",150.8133,-23.29,"HumanObservation","Natator depressus"
"obis",149.1012,-20.6785,"HumanObservation","Natator depressus"
"obis",150.3521,-21.7331,"HumanObservation","Natator depressus"
"obis",152.8,-25.25,"HumanObservation","Natator depressus"
"obis",149.3902,-20.772,"HumanObservation","Natator depressus"
"obis",141.6182,-14.9201,"HumanObservation","Natator depressus"
"obis",142.21,-9.95,"HumanObservation","Natator depressus"
"obis",142.6233,-10.7233,"HumanObservation","Natator depressus"
"obis",152.4811,-24.867,"HumanObservation","Natator depressus"
"obis",150.9583,-23.1917,"HumanObservation","Natator depressus"
"obis",142.0803,-10.2395,"HumanObservation","Natator depressus"
"obis",142.128,-10.1876,"HumanObservation","Natator depressus"
"obis",136.32,-13.59,"HumanObservation","Natator depressus"
"obis",142.975,-9.8,"HumanObservation","Natator depressus"
"obis",143.0167,-11.4833,"HumanObservation","Natator depressus"
"obis",148.8405,-20.8254,"HumanObservation","Natator depressus"
"obis",149.0461,-20.9094,"HumanObservation","Natator depressus"
"obis",142.165,-10.0617,"HumanObservation","Natator depressus"
"obis",142.1517,-11.1283,"HumanObservation","Natator depressus"
"obis",152.3667,-21.65,"HumanObservation","Natator depressus"
"obis",149.1185,-20.5433,"HumanObservation","Natator depressus"
"obis",143.3837,-12.7264,"HumanObservation","Natator depressus"
"obis",142.1623,-10.1836,"HumanObservation","Natator depressus"
"obis",150.1416,-21.9839,"HumanObservation","Natator depressus"
"obis",142.0833,-10.245,"HumanObservation","Natator depressus"
"obis",130.38,-11.79333,"HumanObservation","Natator depressus"
"obis",152.2333,-21.8167,"HumanObservation","Natator depressus"
"obis",150.2579,-22.3428,"HumanObservation","Natator depressus"
"obis",150.2356,-21.5333,"HumanObservation","Natator depressus"
"obis",149.0565,-20.6476,"HumanObservation","Natator depressus"
"obis",148.927,-20.8622,"HumanObservation","Natator depressus"
"obis",134.5,-11.5,"MachineObservation","Natator depressus"
"obis",127.5,-9.5,"MachineObservation","Natator depressus"
"obis",143.0333,-11.483,"HumanObservation","Natator depressus"
"obis",149.1719,-20.6746,"HumanObservation","Natator depressus"
"obis",138.3367,-16.74,"HumanObservation","Natator depressus"
"obis",146.2474,-18.3709,"HumanObservation","Natator depressus"
"obis",150.9233,-23.3083,"HumanObservation","Natator depressus"
"obis",136.5,-14.5,"MachineObservation","Natator depressus"
"obis",149.2198,-20.7545,"HumanObservation","Natator depressus"
"obis",143.2142,-12.3646,"HumanObservation","Natator depressus"
"obis",136.15665,-14.25085,"HumanObservation","Natator depressus"
"obis",136.88,-14.3017,"HumanObservation","Natator depressus"
"obis",142.7146,-10.9626,"HumanObservation","Natator depressus"
"obis",149.5785,-20.8703,"HumanObservation","Natator depressus"
"obis",136.7817,-14.2283,"HumanObservation","Natator depressus"
"obis",143.1067,-11.8909,"HumanObservation","Natator depressus"
"obis",142.277,-10.7082,"HumanObservation","Natator depressus"
"obis",136.78667,-14.145,"HumanObservation","Natator depressus"
"obis",142.853,-11.8191,"HumanObservation","Natator depressus"
"obis",141.5369,-14.5325,"HumanObservation","Natator depressus"
"obis",138.5,-13.5,"MachineObservation","Natator depressus"
"obis",142.3762,-10.7581,"HumanObservation","Natator depressus"
"obis",142.8552,-11.8466,"HumanObservation","Natator depressus"
"obis",142.305,-10.5367,"HumanObservation","Natator depressus"
"obis",143.5202,-13.174,"HumanObservation","Natator depressus"
"obis",150,-17,"HumanObservation","Natator depressus"
"obis",151.1683,-23.4183,"HumanObservation","Natator depressus"
"obis",142.3918,-10.776,"HumanObservation","Natator depressus"
"obis",152.5,-22.5,"MachineObservation","Natator depressus"
"obis",136.75115,-11.01527,"HumanObservation","Natator depressus"
"obis",132.32283,-11.574,"HumanObservation","Natator depressus"
"obis",139.5067,-17.43,"HumanObservation","Natator depressus"
"obis",130.01789,-13.13193,"HumanObservation","Natator depressus"
"obis",142.1448,-10.2102,"HumanObservation","Natator depressus"
"obis",142.1037,-10.2738,"HumanObservation","Natator depressus"
